code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,No_of_Clicks,Score,final_result
BBB,2013B,39655,F,Scotland,Lower Than A Level,50-60%,0-35,0,120,N,1,61,Fail
BBB,2013B,71433,F,North Western Region,A Level or Equivalent,50-60%,0-35,2,120,N,2,60,Fail
BBB,2013B,84245,M,Wales,A Level or Equivalent,50-60%,0-35,0,60,N,1,50,Fail
BBB,2013B,92947,F,Wales,HE Qualification,50-60%,35-55,0,150,N,1,70,Fail
BBB,2013B,143741,F,London Region,A Level or Equivalent,50-60%,0-35,1,120,N,1,75,Fail
BBB,2013B,154125,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,1,60,Y,4,59,Fail
BBB,2013B,173316,F,London Region,A Level or Equivalent,50-60%,0-35,2,60,N,3,55,Fail
BBB,2013B,245404,F,North Western Region,Lower Than A Level,50-60%,35-55,3,60,N,2,70,Fail
BBB,2013B,255998,F,London Region,Lower Than A Level,50-60%,35-55,0,120,Y,2,48,Fail
BBB,2013B,270399,F,South West Region,Lower Than A Level,50-60%,0-35,1,60,N,1,48,Fail
BBB,2013B,294961,F,London Region,A Level or Equivalent,50-60%,0-35,0,120,N,2,49,Fail
BBB,2013B,333129,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,N,1,40,Fail
BBB,2013B,338861,F,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,2,40,Fail
BBB,2013B,357928,F,Wales,A Level or Equivalent,50-60%,0-35,0,60,N,1,38,Fail
BBB,2013B,367348,F,West Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,2,71,Fail
BBB,2013B,368439,F,London Region,Lower Than A Level,50-60%,0-35,0,120,N,1,33,Fail
BBB,2013B,388205,F,London Region,A Level or Equivalent,50-60%,0-35,0,120,N,1,61,Fail
BBB,2013B,389369,M,Wales,A Level or Equivalent,50-60%,0-35,0,60,N,1,60,Fail
BBB,2013B,416314,M,North Region,Lower Than A Level,50-60%,0-35,0,60,N,1,30,Fail
BBB,2013B,422070,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,180,N,5,33,Fail
BBB,2013B,435245,F,Yorkshire Region,Lower Than A Level,50-60%,35-55,0,60,N,1,56,Fail
BBB,2013B,437967,F,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,60,N,1,43,Fail
BBB,2013B,440057,F,Wales,Lower Than A Level,50-60%,0-35,0,60,N,1,49,Fail
BBB,2013B,441000,F,Wales,Lower Than A Level,50-60%,0-35,0,60,N,1,40,Fail
BBB,2013B,445065,F,London Region,Lower Than A Level,50-60%,35-55,0,60,N,1,59,Fail
BBB,2013B,447782,M,London Region,HE Qualification,50-60%,35-55,4,120,Y,1,73,Fail
BBB,2013B,466959,M,North Western Region,A Level or Equivalent,50-60%,0-35,2,120,N,3,76,Fail
BBB,2013B,470653,F,North Western Region,Lower Than A Level,50-60%,35-55,3,120,Y,1,30,Fail
BBB,2013B,471219,F,North Western Region,HE Qualification,50-60%,35-55,2,90,N,1,67,Fail
BBB,2013B,476710,F,Yorkshire Region,Lower Than A Level,50-60%,0-35,1,60,N,1,60,Fail
BBB,2013B,480458,M,Wales,HE Qualification,50-60%,0-35,2,120,N,1,77,Fail
BBB,2013B,480650,F,North Region,A Level or Equivalent,50-60%,0-35,1,120,N,1,58,Fail
BBB,2013B,481010,F,South Region,A Level or Equivalent,50-60%,0-35,1,120,N,3,71,Fail
BBB,2013B,483411,F,East Midlands Region,Lower Than A Level,50-60%,0-35,2,120,Y,1,75,Fail
BBB,2013B,483952,F,East Anglian Region,Lower Than A Level,50-60%,0-35,3,60,Y,4,52,Fail
BBB,2013B,484768,F,London Region,A Level or Equivalent,50-60%,0-35,0,180,N,1,40,Fail
BBB,2013B,484885,F,North Region,Lower Than A Level,50-60%,35-55,2,60,N,2,67,Fail
BBB,2013B,486656,F,Yorkshire Region,A Level or Equivalent,50-60%,35-55,0,120,N,1,71,Fail
BBB,2013B,488425,M,South East Region,Lower Than A Level,50-60%,35-55,1,60,N,1,68,Fail
BBB,2013B,493451,F,West Midlands Region,A Level or Equivalent,50-60%,0-35,1,120,N,1,35,Fail
BBB,2013B,494673,F,East Midlands Region,Lower Than A Level,50-60%,0-35,1,60,N,1,40,Fail
BBB,2013B,494786,F,London Region,A Level or Equivalent,50-60%,0-35,1,60,Y,1,84,Fail
BBB,2013B,495856,M,South Region,A Level or Equivalent,50-60%,35-55,2,120,N,1,55,Fail
BBB,2013B,498455,F,Wales,Lower Than A Level,50-60%,0-35,0,60,N,1,71,Fail
BBB,2013B,504014,F,Wales,Lower Than A Level,50-60%,35-55,0,60,N,1,44,Fail
BBB,2013B,513733,F,North Western Region,A Level or Equivalent,50-60%,35-55,2,120,N,1,71,Fail
BBB,2013B,515105,F,London Region,Lower Than A Level,50-60%,35-55,1,120,N,1,71,Fail
BBB,2013B,519012,F,Wales,Lower Than A Level,50-60%,0-35,2,120,N,1,70,Fail
BBB,2013B,521496,M,Wales,Lower Than A Level,50-60%,0-35,1,60,N,1,71,Fail
BBB,2013B,523672,M,Wales,Lower Than A Level,50-60%,35-55,0,120,N,1,41,Fail
BBB,2013B,527400,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,N,1,45,Fail
BBB,2013B,527980,F,West Midlands Region,Lower Than A Level,50-60%,0-35,0,120,N,1,60,Fail
BBB,2013B,530266,F,Wales,A Level or Equivalent,50-60%,0-35,0,60,N,1,25,Fail
BBB,2013B,530669,F,London Region,A Level or Equivalent,50-60%,0-35,0,60,N,3,60,Fail
BBB,2013B,532034,F,Scotland,Lower Than A Level,50-60%,0-35,2,180,N,4,61,Fail
BBB,2013B,533722,F,West Midlands Region,Lower Than A Level,50-60%,0-35,0,120,N,1,15,Fail
BBB,2013B,535278,F,Scotland,Lower Than A Level,50-60%,0-35,1,120,N,2,35,Fail
BBB,2013B,536722,F,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,180,N,1,70,Fail
BBB,2013B,537679,F,Yorkshire Region,Lower Than A Level,50-60%,35-55,0,120,N,1,45,Fail
BBB,2013B,538987,F,London Region,HE Qualification,50-60%,35-55,0,60,Y,1,45,Fail
BBB,2013B,539253,F,Wales,Lower Than A Level,50-60%,0-35,0,120,N,1,58,Fail
BBB,2013B,540780,F,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,60,N,1,42,Fail
BBB,2013B,541113,F,South West Region,Lower Than A Level,50-60%,0-35,0,60,N,1,40,Fail
BBB,2013B,542012,F,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,3,40,Fail
BBB,2013B,542663,F,North Region,Lower Than A Level,50-60%,0-35,0,60,N,1,60,Fail
BBB,2013B,542748,F,South East Region,Lower Than A Level,50-60%,0-35,2,60,N,3,50,Fail
BBB,2013B,543140,F,South West Region,Lower Than A Level,50-60%,0-35,2,60,N,1,74,Fail
BBB,2013B,545392,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,60,N,1,40,Fail
BBB,2013B,546681,F,North Western Region,Lower Than A Level,50-60%,0-35,0,60,N,1,25,Fail
BBB,2013B,547259,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,120,Y,1,71,Fail
BBB,2013B,548871,F,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,2,70,Fail
BBB,2013B,549078,F,London Region,A Level or Equivalent,50-60%,0-35,0,60,Y,2,71,Fail
BBB,2013B,550163,F,East Anglian Region,Lower Than A Level,50-60%,0-35,2,60,N,1,65,Fail
BBB,2013B,550400,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,Y,1,61,Fail
BBB,2013B,551032,F,North Region,A Level or Equivalent,50-60%,0-35,0,180,Y,1,19,Fail
BBB,2013B,551985,F,London Region,Lower Than A Level,50-60%,0-35,1,120,N,1,39,Fail
BBB,2013B,552110,F,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,120,N,2,33,Fail
BBB,2013B,552135,F,Scotland,A Level or Equivalent,50-60%,35-55,1,180,N,1,67,Fail
BBB,2013B,554551,F,South East Region,Lower Than A Level,50-60%,0-35,0,60,N,1,55,Fail
BBB,2013B,555407,F,Ireland,A Level or Equivalent,50-60%,0-35,0,60,N,2,70,Fail
BBB,2013B,556648,F,North Region,Lower Than A Level,50-60%,0-35,0,60,N,3,63,Fail
BBB,2013B,557308,F,North Region,A Level or Equivalent,50-60%,0-35,2,60,Y,3,50,Fail
BBB,2013B,557351,F,South West Region,A Level or Equivalent,50-60%,0-35,3,60,N,1,77,Fail
BBB,2013B,557622,F,London Region,Lower Than A Level,50-60%,0-35,1,60,N,1,46,Fail
BBB,2013B,559610,F,East Midlands Region,A Level or Equivalent,50-60%,35-55,2,60,Y,5,50,Fail
BBB,2013B,561164,M,North Region,A Level or Equivalent,50-60%,0-35,0,60,N,1,52,Fail
BBB,2013B,561711,M,Wales,A Level or Equivalent,50-60%,0-35,3,120,N,1,77,Fail
BBB,2013B,562489,F,North Western Region,HE Qualification,50-60%,0-35,0,60,N,2,58,Fail
BBB,2013B,1098728,F,South Region,Lower Than A Level,50-60%,35-55,0,120,N,1,42,Fail
BBB,2013B,1436591,M,Scotland,A Level or Equivalent,50-60%,35-55,1,120,Y,1,50,Fail
BBB,2013B,1923618,F,South East Region,HE Qualification,50-60%,35-55,3,120,Y,1,54,Fail
BBB,2013B,1930254,F,London Region,A Level or Equivalent,50-60%,35-55,3,150,N,1,56,Fail
BBB,2013B,2210318,M,Wales,A Level or Equivalent,50-60%,35-55,0,180,N,1,43,Fail
BBB,2013B,2269480,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,2,60,N,1,60,Fail
BBB,2013B,2288607,F,South East Region,Lower Than A Level,50-60%,35-55,0,60,N,1,74,Fail
BBB,2013B,2377567,F,South West Region,HE Qualification,50-60%,35-55,2,120,N,1,51,Fail
BBB,2013B,2487541,F,London Region,HE Qualification,50-60%,35-55,1,120,N,1,55,Fail
BBB,2013B,2524127,F,East Anglian Region,Lower Than A Level,50-60%,0-35,1,120,N,1,71,Fail
BBB,2013B,2540362,F,North Western Region,HE Qualification,50-60%,35-55,0,120,N,1,39,Fail
BBB,2013B,2598220,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,60,Y,1,45,Fail
BBB,2013B,2692384,M,Scotland,Lower Than A Level,50-60%,0-35,0,60,N,3,45,Fail
BBB,2013J,23798,M,Wales,A Level or Equivalent,50-60%,0-35,0,60,N,1,45,Fail
BBB,2013J,86291,F,Wales,HE Qualification,50-60%,35-55,0,60,N,2,40,Fail
BBB,2013J,189095,F,Scotland,Lower Than A Level,50-60%,0-35,0,60,Y,1,60,Fail
BBB,2013J,251815,F,Wales,Lower Than A Level,50-60%,35-55,0,60,N,1,61,Fail
BBB,2013J,280151,F,London Region,A Level or Equivalent,50-60%,0-35,0,60,N,1,48,Fail
BBB,2013J,308509,F,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,60,N,1,40,Fail
BBB,2013J,329192,F,South West Region,HE Qualification,50-60%,35-55,0,60,Y,1,50,Fail
BBB,2013J,373269,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,60,N,1,43,Fail
BBB,2013J,374038,F,West Midlands Region,Lower Than A Level,50-60%,35-55,2,60,N,2,52,Fail
BBB,2013J,392281,F,North Region,A Level or Equivalent,50-60%,0-35,2,60,N,1,84,Fail
BBB,2013J,414350,F,East Anglian Region,Lower Than A Level,50-60%,35-55,2,60,N,1,65,Fail
BBB,2013J,429610,F,East Anglian Region,Lower Than A Level,50-60%,35-55,3,60,N,1,45,Fail
BBB,2013J,438068,F,Yorkshire Region,Lower Than A Level,50-60%,35-55,0,60,Y,1,45,Fail
BBB,2013J,466854,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,2,60,N,3,50,Fail
BBB,2013J,476816,F,London Region,A Level or Equivalent,50-60%,0-35,2,60,N,1,55,Fail
BBB,2013J,478069,F,Yorkshire Region,Lower Than A Level,50-60%,35-55,2,60,Y,1,50,Fail
BBB,2013J,486457,F,London Region,A Level or Equivalent,50-60%,0-35,0,60,N,1,57,Fail
BBB,2013J,490894,F,London Region,A Level or Equivalent,50-60%,35-55,0,60,N,2,45,Fail
BBB,2013J,494214,F,South West Region,A Level or Equivalent,50-60%,35-55,0,60,N,3,42,Fail
BBB,2013J,496334,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,120,N,2,50,Fail
BBB,2013J,503804,F,Ireland,Lower Than A Level,50-60%,0-35,0,60,N,4,30,Fail
BBB,2013J,503878,F,South West Region,Lower Than A Level,50-60%,0-35,0,60,N,3,70,Pass
BBB,2013J,507279,F,West Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,2,74,Pass
BBB,2013J,507387,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,120,Y,1,49,Fail
BBB,2013J,516926,M,North Western Region,Lower Than A Level,50-60%,0-35,0,120,N,2,63,Fail
BBB,2013J,517000,F,North Western Region,A Level or Equivalent,50-60%,35-55,1,120,N,5,63,Pass
BBB,2013J,522889,F,Scotland,Lower Than A Level,50-60%,0-35,0,60,N,2,58,Fail
BBB,2013J,523331,F,London Region,Lower Than A Level,50-60%,35-55,0,120,N,6,66,Pass
BBB,2013J,523875,F,Scotland,A Level or Equivalent,50-60%,35-55,1,195,N,4,60,Pass
BBB,2013J,525974,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,220,N,1,71,Withdrawn
BBB,2013J,527799,M,London Region,A Level or Equivalent,50-60%,35-55,0,220,Y,2,69,Withdrawn
BBB,2013J,531643,F,North Western Region,A Level or Equivalent,50-60%,35-55,1,220,N,1,71,Withdrawn
BBB,2013J,532615,F,Wales,Lower Than A Level,50-60%,35-55,0,220,Y,1,67,Withdrawn
BBB,2013J,534816,F,West Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,2,47,Fail
BBB,2013J,534946,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,1,220,N,6,62,Withdrawn
BBB,2013J,536649,F,Ireland,Lower Than A Level,50-60%,35-55,0,60,N,1,77,Pass
BBB,2013J,541274,M,Yorkshire Region,Lower Than A Level,50-60%,35-55,0,220,N,3,71,Withdrawn
BBB,2013J,542574,F,East Midlands Region,Lower Than A Level,50-60%,0-35,1,120,Y,2,53,Fail
BBB,2013J,549873,F,North Western Region,A Level or Equivalent,50-60%,0-35,1,220,N,1,71,Withdrawn
BBB,2013J,549918,F,North Western Region,A Level or Equivalent,50-60%,0-35,0,60,N,1,33,Fail
BBB,2013J,558661,F,North Western Region,Lower Than A Level,50-60%,0-35,0,60,N,1,45,Fail
BBB,2013J,558983,F,Scotland,A Level or Equivalent,50-60%,0-35,0,60,Y,1,70,Pass
BBB,2013J,561312,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,120,Y,1,67,Pass
BBB,2013J,567500,F,Ireland,A Level or Equivalent,50-60%,0-35,0,220,Y,1,65,Withdrawn
BBB,2013J,572131,F,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,1,85,Pass
BBB,2013J,572436,F,North Western Region,A Level or Equivalent,50-60%,0-35,0,220,N,1,71,Withdrawn
BBB,2013J,573225,F,Wales,Lower Than A Level,50-60%,0-35,0,60,N,1,65,Pass
BBB,2013J,573487,F,London Region,Lower Than A Level,50-60%,0-35,0,220,N,4,83,Withdrawn
BBB,2013J,574212,F,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,2,69,Pass
BBB,2013J,577069,F,London Region,HE Qualification,50-60%,0-35,0,220,N,1,37,Withdrawn
BBB,2013J,577914,F,South East Region,A Level or Equivalent,50-60%,0-35,0,220,N,7,50,Withdrawn
BBB,2013J,578062,F,West Midlands Region,Lower Than A Level,50-60%,0-35,0,220,N,1,71,Withdrawn
BBB,2013J,578109,F,Scotland,A Level or Equivalent,50-60%,0-35,0,220,N,2,18,Withdrawn
BBB,2013J,580684,F,North Western Region,A Level or Equivalent,50-60%,0-35,0,220,Y,2,68,Withdrawn
BBB,2013J,580975,F,Ireland,HE Qualification,50-60%,0-35,0,220,N,1,71,Withdrawn
BBB,2013J,581305,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,1,25,Fail
BBB,2013J,581625,F,Scotland,Lower Than A Level,50-60%,0-35,0,120,N,1,83,Pass
BBB,2013J,582093,F,East Midlands Region,Lower Than A Level,50-60%,35-55,0,220,N,1,78,Withdrawn
BBB,2013J,584238,F,West Midlands Region,Lower Than A Level,50-60%,0-35,2,60,Y,1,100,Fail
BBB,2013J,585915,F,South West Region,A Level or Equivalent,50-60%,0-35,1,60,N,5,40,Fail
BBB,2013J,585963,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,2,45,Fail
BBB,2013J,586882,F,London Region,Lower Than A Level,50-60%,0-35,0,120,N,1,55,Fail
BBB,2013J,591034,F,Ireland,Lower Than A Level,50-60%,0-35,0,60,N,2,61,Fail
BBB,2013J,591299,F,Wales,A Level or Equivalent,50-60%,0-35,1,120,N,1,69,Fail
BBB,2013J,593613,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,2,120,N,4,51,Fail
BBB,2013J,593709,F,Ireland,Lower Than A Level,50-60%,35-55,1,120,N,1,71,Fail
BBB,2013J,594845,M,London Region,Lower Than A Level,50-60%,35-55,1,180,N,1,68,Fail
BBB,2013J,595711,F,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,120,Y,1,49,Fail
BBB,2013J,596016,M,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,120,N,2,63,Fail
BBB,2013J,596305,F,East Anglian Region,Lower Than A Level,50-60%,35-55,0,60,N,2,58,Fail
BBB,2013J,596814,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,60,N,2,47,Fail
BBB,2013J,596849,F,Scotland,HE Qualification,50-60%,0-35,1,120,Y,2,53,Fail
BBB,2013J,596892,F,East Anglian Region,Lower Than A Level,50-60%,35-55,0,60,N,1,33,Fail
BBB,2013J,596961,F,East Midlands Region,Lower Than A Level,50-60%,35-55,0,60,N,1,45,Fail
BBB,2013J,597866,F,North Region,Lower Than A Level,50-60%,0-35,0,60,N,1,25,Fail
BBB,2013J,600211,F,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,60,N,1,65,Fail
BBB,2013J,600470,F,Wales,HE Qualification,50-60%,0-35,0,120,N,1,64,Fail
BBB,2013J,600749,M,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,60,N,2,63,Fail
BBB,2013J,601497,F,Ireland,Lower Than A Level,50-60%,35-55,0,60,N,1,49,Fail
BBB,2013J,601951,F,West Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,3,45,Fail
BBB,2013J,603265,F,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,1,44,Fail
BBB,2013J,603270,F,South West Region,A Level or Equivalent,50-60%,0-35,0,60,Y,1,55,Fail
BBB,2013J,604147,F,Scotland,A Level or Equivalent,50-60%,35-55,0,120,N,1,61,Fail
BBB,2013J,604752,F,North Region,Lower Than A Level,50-60%,0-35,2,120,N,2,60,Fail
BBB,2013J,607398,F,South East Region,A Level or Equivalent,50-60%,35-55,0,60,N,1,50,Fail
BBB,2013J,607808,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,150,N,1,70,Fail
BBB,2013J,608564,F,London Region,A Level or Equivalent,50-60%,0-35,1,120,N,1,75,Fail
BBB,2013J,608738,F,West Midlands Region,Lower Than A Level,50-60%,0-35,1,60,Y,4,59,Fail
BBB,2013J,611096,M,Wales,No Formal quals,50-60%,0-35,2,60,N,3,55,Fail
BBB,2013J,612488,F,Ireland,A Level or Equivalent,50-60%,0-35,3,60,N,2,70,Fail
BBB,2013J,1541133,F,Scotland,A Level or Equivalent,50-60%,35-55,0,120,Y,2,48,Fail
BBB,2013J,1624707,F,South Region,A Level or Equivalent,50-60%,35-55,1,60,N,1,48,Fail
BBB,2013J,2140444,F,Wales,A Level or Equivalent,50-60%,35-55,0,120,N,2,49,Fail
BBB,2013J,2225190,M,South Region,Lower Than A Level,50-60%,0-35,0,60,N,1,40,Fail
BBB,2013J,2242290,F,North Western Region,HE Qualification,50-60%,35-55,0,60,N,2,40,Fail
BBB,2013J,2318763,F,North Western Region,A Level or Equivalent,50-60%,0-35,0,60,N,1,38,Fail
BBB,2013J,2338586,F,Yorkshire Region,Lower Than A Level,50-60%,35-55,0,60,N,2,71,Fail
BBB,2013J,2356809,F,Ireland,A Level or Equivalent,50-60%,35-55,0,120,N,1,33,Fail
BBB,2013J,2396786,F,Ireland,A Level or Equivalent,50-60%,35-55,0,120,N,1,61,Fail
BBB,2013J,2444641,F,East Anglian Region,Lower Than A Level,50-60%,35-55,0,60,N,1,60,Fail
BBB,2013J,2453657,F,West Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,1,30,Fail
BBB,2013J,2459051,F,North Western Region,Lower Than A Level,50-60%,35-55,0,180,N,5,33,Fail
BBB,2013J,2550290,F,Wales,A Level or Equivalent,50-60%,0-35,0,60,N,1,56,Fail
BBB,2013J,2583791,F,London Region,Lower Than A Level,50-60%,35-55,0,60,N,1,43,Fail
BBB,2013J,2662716,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,N,1,49,Fail
BBB,2013J,2680885,F,South Region,Lower Than A Level,50-60%,0-35,0,60,N,1,40,Fail
BBB,2014B,549078,F,London Region,A Level or Equivalent,50-60%,0-35,0,60,N,1,59,Fail
BBB,2014B,551053,F,Wales,Lower Than A Level,50-60%,35-55,4,120,Y,1,73,Fail
BBB,2014B,557351,F,South West Region,A Level or Equivalent,50-60%,35-55,2,120,N,3,76,Fail
BBB,2014J,433939,F,Yorkshire Region,Lower Than A Level,50-60%,35-55,3,120,Y,1,30,Fail
BBB,2014J,521081,F,Yorkshire Region,Lower Than A Level,50-60%,0-35,2,90,N,1,67,Fail
BBB,2014J,590668,F,Yorkshire Region,Lower Than A Level,50-60%,35-55,1,60,N,1,60,Fail
BBB,2014J,1536591,F,London Region,Lower Than A Level,50-60%,35-55,2,120,N,1,77,Fail
FFF,2013J,2596621,M,South West Region,A Level or Equivalent,50-60%,55<=,1,120,N,1,58,Fail
AAA,2013J,147756,M,North Region,Lower Than A Level,60-70%,0-35,1,120,N,3,71,Fail
AAA,2013J,241729,F,East Midlands Region,HE Qualification,60-70%,35-55,2,120,Y,1,75,Fail
AAA,2013J,705379,M,West Midlands Region,A Level or Equivalent,60-70%,55<=,3,60,Y,4,52,Fail
AAA,2013J,760729,M,West Midlands Region,A Level or Equivalent,60-70%,55<=,0,180,N,1,40,Fail
AAA,2013J,1626710,M,North Western Region,A Level or Equivalent,60-70%,35-55,2,60,N,2,67,Fail
AAA,2013J,2062879,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,120,N,1,71,Fail
AAA,2013J,2344901,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,1,60,N,1,68,Fail
AAA,2013J,2649826,M,East Anglian Region,Lower Than A Level,60-70%,35-55,1,120,N,1,35,Fail
AAA,2014J,24734,F,South Region,Lower Than A Level,60-70%,0-35,1,60,N,1,40,Fail
AAA,2014J,26192,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,1,60,Y,1,84,Fail
AAA,2014J,124064,F,South East Region,A Level or Equivalent,60-70%,0-35,2,120,N,1,55,Fail
AAA,2014J,243510,F,South West Region,Lower Than A Level,60-70%,0-35,0,60,N,1,71,Fail
AAA,2014J,396599,F,South Region,Lower Than A Level,60-70%,0-35,0,60,N,1,44,Fail
AAA,2014J,1576513,F,East Midlands Region,A Level or Equivalent,60-70%,35-55,2,120,N,1,71,Fail
AAA,2014J,1629771,M,South East Region,A Level or Equivalent,60-70%,35-55,1,120,N,1,71,Fail
AAA,2014J,2595841,F,East Midlands Region,Lower Than A Level,60-70%,35-55,2,120,N,1,70,Fail
BBB,2013B,29144,M,South Region,Lower Than A Level,60-70%,0-35,1,60,N,1,71,Fail
BBB,2013B,109938,F,Wales,HE Qualification,60-70%,0-35,0,120,N,1,41,Fail
BBB,2013B,203108,F,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,1,45,Fail
BBB,2013B,276717,F,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,120,N,1,60,Fail
BBB,2013B,365439,F,South East Region,HE Qualification,60-70%,0-35,0,60,N,1,25,Fail
BBB,2013B,365488,F,Wales,A Level or Equivalent,60-70%,0-35,0,60,N,3,60,Fail
BBB,2013B,384909,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,2,180,N,4,61,Fail
BBB,2013B,420604,F,Scotland,A Level or Equivalent,60-70%,35-55,0,120,N,1,15,Fail
BBB,2013B,444117,F,North Western Region,A Level or Equivalent,60-70%,0-35,1,120,N,2,35,Fail
BBB,2013B,486521,F,South West Region,Lower Than A Level,60-70%,0-35,0,180,N,1,70,Fail
BBB,2013B,514981,F,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,120,N,1,45,Fail
BBB,2013B,518904,F,South East Region,Lower Than A Level,60-70%,0-35,0,60,Y,1,45,Fail
BBB,2013B,525869,F,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,120,N,1,58,Fail
BBB,2013B,526200,F,South West Region,Lower Than A Level,60-70%,0-35,0,60,N,1,42,Fail
BBB,2013B,531427,F,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,1,40,Fail
BBB,2013B,534343,M,North Region,A Level or Equivalent,60-70%,0-35,0,60,N,3,40,Fail
BBB,2013B,537905,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,1,60,Fail
BBB,2013B,539418,F,South Region,A Level or Equivalent,60-70%,0-35,2,60,N,3,50,Fail
BBB,2013B,544017,F,Ireland,A Level or Equivalent,60-70%,0-35,2,60,N,1,74,Fail
BBB,2013B,545072,F,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,1,40,Fail
BBB,2013B,546958,F,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,1,25,Fail
BBB,2013B,549106,F,Scotland,A Level or Equivalent,60-70%,0-35,0,120,Y,1,71,Fail
BBB,2013B,553047,F,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,2,70,Fail
BBB,2013B,553487,F,South East Region,A Level or Equivalent,60-70%,0-35,0,60,Y,2,71,Fail
BBB,2013B,553800,F,London Region,Lower Than A Level,60-70%,0-35,2,60,N,1,65,Fail
